,guest,hotel,net_earning,guest_satisfaction
2628,guest_2784,hotel_44,228.42,2
2629,guest_848,hotel_308,250.17,4
2630,guest_1568,hotel_89,184.0,1
2631,guest_3575,hotel_115,239.12,4
2632,guest_664,hotel_308,252.85999999999999,2
2633,guest_3731,hotel_312,251.68,4
2634,guest_501,hotel_57,112.56,2
2635,guest_3101,hotel_360,61.50000000000001,3
2636,guest_3926,hotel_178,247.67999999999998,2
2637,guest_1196,hotel_100,160.0,2
2638,guest_3238,hotel_320,46.48,2
2639,guest_1619,hotel_262,65.28,4
2640,guest_246,hotel_336,216.20000000000002,1
2641,guest_3833,hotel_326,190.24,2
2642,guest_1048,hotel_308,236.72,2
2643,guest_3972,hotel_57,129.98,3
2644,guest_55,hotel_134,58.65,3
2645,guest_2400,hotel_3,115.62,4
2646,guest_1874,hotel_22,54.9,4
2647,guest_2790,hotel_399,272.64,2
2648,guest_3224,hotel_262,66.64,2
2649,guest_2619,hotel_356,170.56,4
2650,guest_3313,hotel_360,70.5,4
2651,guest_1286,hotel_44,218.70000000000002,1
2652,guest_3924,hotel_4,130.31,2
2653,guest_1334,hotel_356,195.51999999999998,2
2654,guest_639,hotel_100,142.4,2
2655,guest_891,hotel_326,190.24,4
2656,guest_2449,hotel_115,212.28,2
2657,guest_233,hotel_126,190.07999999999998,2
2658,guest_383,hotel_139,236.98000000000002,2
2659,guest_1501,hotel_115,239.12,4
2660,guest_1019,hotel_308,260.93,3
2661,guest_3672,hotel_262,55.080000000000005,1
2662,guest_529,hotel_302,269.56,3
2663,guest_435,hotel_20,179.34,1
2664,guest_2499,hotel_356,203.84,2
2665,guest_1595,hotel_312,237.38,3
2666,guest_2766,hotel_345,125.12,3
2667,guest_3198,hotel_137,80.96,4
2668,guest_312,hotel_115,197.64000000000001,4
2669,guest_2000,hotel_326,222.72,3
2670,guest_517,hotel_308,242.1,3
2671,guest_2132,hotel_59,96.28,4
2672,guest_1995,hotel_160,66.64,3
2673,guest_2060,hotel_144,57.82,3
2674,guest_2885,hotel_288,109.35000000000001,2
2675,guest_2102,hotel_170,77.19,1
2676,guest_2015,hotel_57,111.22,3
2677,guest_254,hotel_277,264.14,2
2678,guest_3277,hotel_250,265.22,2
2679,guest_1581,hotel_144,51.92,2
2680,guest_1608,hotel_288,120.15,2
2681,guest_3171,hotel_3,119.85,2
2682,guest_241,hotel_115,222.04000000000002,2
2683,guest_1832,hotel_147,238.45,2
2684,guest_2053,hotel_90,70.55,1
2685,guest_165,hotel_277,230.42000000000002,4
2686,guest_3945,hotel_59,98.6,3
2687,guest_724,hotel_344,81.33999999999999,2
2688,guest_1678,hotel_399,278.32,4
2689,guest_1621,hotel_257,216.0,2
2690,guest_594,hotel_215,117.04,4
2691,guest_2396,hotel_126,172.8,3
2692,guest_618,hotel_257,204.75,3
2693,guest_308,hotel_144,54.87,3
2694,guest_217,hotel_308,252.85999999999999,2
2695,guest_3295,hotel_113,107.0,1
2696,guest_3029,hotel_89,170.0,1
2697,guest_3591,hotel_226,164.34,4
2698,guest_3527,hotel_312,240.23999999999998,2
2699,guest_968,hotel_296,74.62,4
2700,guest_2562,hotel_115,219.6,3
2701,guest_195,hotel_277,255.71,4
2702,guest_1702,hotel_145,123.19,2
2703,guest_1233,hotel_144,54.87,4
2704,guest_3068,hotel_312,271.7,2
2705,guest_1025,hotel_257,186.75,3
2706,guest_3037,hotel_312,243.1,4
2707,guest_2933,hotel_296,91.0,2
2708,guest_1708,hotel_277,264.14,4
2709,guest_2618,hotel_356,172.64,2
2710,guest_2923,hotel_3,133.95,2
2711,guest_3139,hotel_78,128.14,1
2712,guest_161,hotel_144,57.23,4
2713,guest_2649,hotel_59,96.28,2
2714,guest_1547,hotel_39,271.26,2
2715,guest_3076,hotel_399,249.92,2
2716,guest_1403,hotel_257,209.25,2
2717,guest_802,hotel_277,244.47,3
2718,guest_1561,hotel_296,88.27,4
2719,guest_1002,hotel_199,232.79999999999998,3
2720,guest_2983,hotel_78,125.16,2
2721,guest_3758,hotel_100,139.2,3
2722,guest_1365,hotel_89,180.0,2
2723,guest_3539,hotel_11,194.35999999999999,2
2724,guest_2056,hotel_145,106.67999999999999,4
2725,guest_455,hotel_147,238.45,3
2726,guest_1716,hotel_288,118.8,3
2727,guest_2182,hotel_100,136.0,2
2728,guest_373,hotel_3,117.03,3
2729,guest_3201,hotel_170,85.56,4
2730,guest_1237,hotel_326,208.8,3
2731,guest_3030,hotel_115,234.23999999999998,1
2732,guest_1528,hotel_399,272.64,2
2733,guest_2288,hotel_341,244.36,4
2734,guest_417,hotel_44,238.14,2
2735,guest_3244,hotel_13,186.11999999999998,4
2736,guest_531,hotel_44,233.28,3
2737,guest_327,hotel_199,204.0,2
2738,guest_87,hotel_145,127.0,2
2739,guest_3058,hotel_286,194.57999999999998,2
2740,guest_260,hotel_3,118.44,2
2741,guest_1795,hotel_4,157.0,3
2742,guest_1849,hotel_226,134.46,2
2743,guest_257,hotel_288,132.3,2
2744,guest_3480,hotel_312,263.12,4
2745,guest_831,hotel_78,131.12,2
2746,guest_1087,hotel_139,265.88,2
2747,guest_2279,hotel_308,225.95999999999998,4
2748,guest_2434,hotel_100,150.39999999999998,2
2749,guest_204,hotel_22,51.239999999999995,3
2750,guest_817,hotel_71,166.25,4
2751,guest_3062,hotel_293,248.49,4
2752,guest_2126,hotel_137,76.36,3
2753,guest_2319,hotel_205,162.87,4
2754,guest_1569,hotel_250,292.04,3
2755,guest_3578,hotel_308,266.31,4
2756,guest_3826,hotel_90,69.7,2
2757,guest_1754,hotel_3,141.0,2
2758,guest_3148,hotel_399,235.72,4
2759,guest_1779,hotel_90,78.2,1
2760,guest_3392,hotel_78,138.57,2
2761,guest_1391,hotel_126,159.35999999999999,4
2762,guest_2837,hotel_115,226.92,3
2763,guest_671,hotel_147,218.37,2
2764,guest_873,hotel_115,236.68,3
2765,guest_353,hotel_308,255.54999999999998,2
2766,guest_1718,hotel_399,272.64,2
2767,guest_977,hotel_336,230.29999999999998,1
2768,guest_3755,hotel_308,231.34,3
2769,guest_3016,hotel_199,235.2,4
2770,guest_1925,hotel_147,235.94,2
2771,guest_1225,hotel_126,168.96,2
2772,guest_1026,hotel_225,218.29,2
2773,guest_2735,hotel_205,177.51,2
2774,guest_272,hotel_199,220.8,3
2775,guest_1178,hotel_262,59.16,1
2776,guest_3380,hotel_360,66.75,3
2777,guest_57,hotel_344,95.06,4
2778,guest_3241,hotel_126,157.44,2
2779,guest_484,hotel_126,170.88,2
2780,guest_1201,hotel_261,200.64,2
2781,guest_439,hotel_326,222.72,2
2782,guest_3452,hotel_353,195.03,1
2783,guest_1000,hotel_399,264.12,2
2784,guest_3912,hotel_90,72.25,3
2785,guest_3726,hotel_359,140.18,4
2786,guest_2308,hotel_331,231.28,4
2787,guest_1507,hotel_4,141.3,2
2788,guest_3344,hotel_326,197.2,2
2789,guest_2098,hotel_360,61.50000000000001,3
2790,guest_2311,hotel_339,62.16,3
2791,guest_379,hotel_22,54.9,3
2792,guest_2423,hotel_148,193.64,4
2793,guest_409,hotel_147,208.32999999999998,3
2794,guest_2410,hotel_344,92.11999999999999,2
2795,guest_242,hotel_326,206.48,2
2796,guest_1513,hotel_385,189.23999999999998,2
2797,guest_731,hotel_78,131.12,4
2798,guest_1263,hotel_59,116.0,2
2799,guest_483,hotel_308,258.24,3
2800,guest_3713,hotel_126,157.44,3
2801,guest_3229,hotel_90,79.05,4
2802,guest_2569,hotel_115,234.23999999999998,2
2803,guest_323,hotel_11,212.44,2
2804,guest_12,hotel_385,189.23999999999998,2
2805,guest_2917,hotel_59,116.0,3
2806,guest_3121,hotel_288,128.25,2
2807,guest_2451,hotel_339,67.34,2
2808,guest_1278,hotel_262,59.16,4
2809,guest_1138,hotel_335,163.2,1
2810,guest_2982,hotel_356,195.51999999999998,2
2811,guest_2437,hotel_115,239.12,2
2812,guest_755,hotel_75,178.92,3
2813,guest_3668,hotel_281,165.0,2
2814,guest_1463,hotel_90,73.95,2
2815,guest_2764,hotel_126,188.16,2
2816,guest_2726,hotel_22,52.46,3
2817,guest_646,hotel_339,67.34,3
2818,guest_1596,hotel_296,76.44,4
2819,guest_2947,hotel_356,183.04,3
2820,guest_1556,hotel_13,166.32,1
2821,guest_1809,hotel_145,120.64999999999999,2
2822,guest_3192,hotel_288,124.2,2
2823,guest_3141,hotel_145,127.0,2
2824,guest_3897,hotel_278,276.21,4
2825,guest_3976,hotel_145,115.57000000000001,2
2826,guest_2070,hotel_4,133.45,3
2827,guest_111,hotel_147,230.92000000000002,2
2828,guest_591,hotel_78,123.66999999999999,2
2829,guest_280,hotel_339,74.0,2
2830,guest_1111,hotel_147,203.31,2
2831,guest_2770,hotel_278,256.68,3
2832,guest_1709,hotel_261,202.73,4
2833,guest_906,hotel_44,213.84,2
2834,guest_993,hotel_195,79.89999999999999,2
2835,guest_3942,hotel_205,168.36,1
2836,guest_534,hotel_312,260.26,4
2837,guest_2078,hotel_193,173.63,3
2838,guest_3330,hotel_71,175.0,2
2839,guest_1476,hotel_141,209.92000000000002,3
2840,guest_940,hotel_149,241.85999999999999,3
2841,guest_3050,hotel_44,228.42,4
2842,guest_2993,hotel_189,67.16,2
2843,guest_3955,hotel_278,237.15,3
2844,guest_1841,hotel_44,223.56,3
2845,guest_774,hotel_92,54.87,1
2846,guest_2907,hotel_356,180.96,2
2847,guest_1952,hotel_249,54.72,4
2848,guest_1703,hotel_298,249.04,2
2849,guest_143,hotel_288,117.45,3
2850,guest_3809,hotel_145,123.19,2
2851,guest_1120,hotel_44,196.83,4
2852,guest_3460,hotel_249,55.29,3
2853,guest_3500,hotel_169,268.84999999999997,1
2854,guest_2831,hotel_376,235.62,2
2855,guest_366,hotel_147,251.0,2
2856,guest_694,hotel_147,251.0,3
2857,guest_1045,hotel_339,71.03999999999999,1
2858,guest_2836,hotel_22,54.9,4
2859,guest_3839,hotel_78,138.57,2
2860,guest_3699,hotel_20,168.36,4
2861,guest_751,hotel_360,70.5,2
2862,guest_1957,hotel_225,236.70000000000002,2
2863,guest_3257,hotel_312,277.42,3
2864,guest_1091,hotel_246,115.57000000000001,2
2865,guest_1893,hotel_360,75.0,3
2866,guest_2585,hotel_385,186.96,2
2867,guest_2052,hotel_291,94.16,4
2868,guest_3287,hotel_78,128.14,2
2869,guest_689,hotel_268,60.589999999999996,2
2870,guest_2897,hotel_312,245.96,3
2871,guest_3424,hotel_44,225.98999999999998,4
2872,guest_2477,hotel_11,216.95999999999998,4
2873,guest_1458,hotel_90,80.75,1
2874,guest_983,hotel_22,57.949999999999996,4
2875,guest_404,hotel_126,161.28,2
2876,guest_220,hotel_205,164.70000000000002,2
2877,guest_3012,hotel_344,85.26,1
2878,guest_2238,hotel_385,202.92000000000002,4
2879,guest_265,hotel_174,69.84,4
2880,guest_1427,hotel_44,228.42,4
2881,guest_2704,hotel_356,199.68,4
2882,guest_3188,hotel_22,57.949999999999996,1
2883,guest_3350,hotel_225,252.48,2
2884,guest_459,hotel_141,222.72,3
2885,guest_2561,hotel_126,170.88,4
2886,guest_2204,hotel_145,121.92,2
2887,guest_1110,hotel_393,221.61,2
2888,guest_579,hotel_44,199.26000000000002,4
2889,guest_1698,hotel_134,69.0,2
2890,guest_1786,hotel_312,280.28,3
2891,guest_1102,hotel_393,224.1,1
2892,guest_2720,hotel_379,255.10999999999999,2
2893,guest_6,hotel_49,45.5,2
2894,guest_2934,hotel_291,100.58,4
2895,guest_761,hotel_390,143.55,4
2896,guest_398,hotel_356,168.48000000000002,2
2897,guest_3995,hotel_59,113.67999999999999,3
2898,guest_1323,hotel_75,172.53,3
2899,guest_2198,hotel_174,60.48,4
2900,guest_240,hotel_390,133.65,1
2901,guest_3202,hotel_344,98.0,2
2902,guest_3106,hotel_147,230.92000000000002,2
2903,guest_3507,hotel_147,245.98,3
2904,guest_3610,hotel_296,83.72,3
2905,guest_3646,hotel_90,79.05,3
2906,guest_3889,hotel_4,139.73,2
2907,guest_3747,hotel_4,130.31,2
2908,guest_3956,hotel_291,95.23,2
2909,guest_1464,hotel_152,134.45999999999998,3
2910,guest_597,hotel_298,237.72,3
2911,guest_499,hotel_225,239.33,4
2912,guest_3623,hotel_225,231.44,2
2913,guest_3927,hotel_90,73.1,2
2914,guest_700,hotel_344,81.33999999999999,2
2915,guest_2249,hotel_359,161.37,3
2916,guest_2190,hotel_205,150.06,2
2917,guest_3125,hotel_341,244.36,2
2918,guest_1638,hotel_189,70.08,3
2919,guest_189,hotel_174,71.28,4
2920,guest_3258,hotel_385,225.72,2
2921,guest_3373,hotel_345,129.2,4
2922,guest_769,hotel_317,116.84,1
2923,guest_3946,hotel_134,60.03,4
2924,guest_3309,hotel_278,253.89000000000001,4
2925,guest_2426,hotel_148,179.22,4
2926,guest_2935,hotel_341,244.36,4
2927,guest_3427,hotel_195,88.36,2
2928,guest_3114,hotel_44,230.85,2
2929,guest_3843,hotel_90,79.05,2
2930,guest_2202,hotel_278,231.57,3
2931,guest_3400,hotel_65,207.92000000000002,3
2932,guest_2375,hotel_344,88.2,4
2933,guest_3537,hotel_261,181.83,2
2934,guest_2240,hotel_44,213.84,2
2935,guest_3047,hotel_71,157.5,2
2936,guest_3123,hotel_11,198.88,2
2937,guest_3358,hotel_261,194.36999999999998,2
2938,guest_559,hotel_278,276.21,4
2939,guest_2388,hotel_11,221.48,2
2940,guest_2691,hotel_296,79.17,2
2941,guest_3401,hotel_205,153.72,2
2942,guest_578,hotel_356,203.84,4
2943,guest_497,hotel_281,153.45,2
2944,guest_782,hotel_339,71.78,2
2945,guest_1071,hotel_21,190.8,3
2946,guest_98,hotel_246,121.92,3
2947,guest_2727,hotel_11,207.92000000000002,2
2948,guest_221,hotel_49,42.5,4
2949,guest_1166,hotel_204,83.7,4
2950,guest_3206,hotel_356,191.36,2
2951,guest_205,hotel_4,141.3,3
2952,guest_441,hotel_11,187.57999999999998,2
2953,guest_1675,hotel_4,155.43,4
2954,guest_1694,hotel_205,168.36,2
2955,guest_1027,hotel_90,83.3,2
2956,guest_24,hotel_341,298.0,4
2957,guest_1563,hotel_22,60.39,2
2958,guest_1370,hotel_173,95.06,1
2959,guest_3627,hotel_134,55.89,1
2960,guest_1272,hotel_278,248.31,2
2961,guest_1300,hotel_59,110.19999999999999,3
2962,guest_1791,hotel_197,123.75,3
2963,guest_3078,hotel_149,244.64000000000001,3
2964,guest_338,hotel_385,196.07999999999998,3
2965,guest_950,hotel_11,226.0,2
2966,guest_4,hotel_296,91.0,4
2967,guest_137,hotel_246,105.41,2
2968,guest_345,hotel_344,93.1,4
2969,guest_683,hotel_90,70.55,3
2970,guest_3104,hotel_75,185.31,3
2971,guest_3498,hotel_59,102.08,4
2972,guest_1485,hotel_71,141.75,2
2973,guest_2632,hotel_356,180.96,2
2974,guest_2610,hotel_4,130.31,2
2975,guest_299,hotel_197,122.5,3
2976,guest_3625,hotel_341,250.32,2
2977,guest_1872,hotel_22,61.0,3
2978,guest_3186,hotel_356,174.72,4
2979,guest_1999,hotel_261,188.1,2
2980,guest_3885,hotel_20,179.34,2
2981,guest_538,hotel_331,236.0,4
2982,guest_2893,hotel_4,136.59,3
2983,guest_2384,hotel_11,203.4,3
2984,guest_1035,hotel_20,166.53,2
2985,guest_2946,hotel_344,93.1,4
2986,guest_991,hotel_360,65.25,2
2987,guest_3085,hotel_360,60.75000000000001,4
2988,guest_3852,hotel_344,82.32,4
2989,guest_231,hotel_296,85.53999999999999,4
2990,guest_1527,hotel_11,198.88,3
2991,guest_2414,hotel_360,66.0,2
2992,guest_2520,hotel_278,251.1,2
2993,guest_479,hotel_147,210.84,3
2994,guest_56,hotel_4,127.17,2
2995,guest_528,hotel_344,81.33999999999999,2
2996,guest_2109,hotel_97,288.0,2
2997,guest_1442,hotel_42,103.32,4
2998,guest_1401,hotel_359,153.22,2
2999,guest_1106,hotel_212,200.9,1
3000,guest_650,hotel_259,219.0,3
3001,guest_1308,hotel_11,221.48,4
3002,guest_2080,hotel_75,193.83,2
3003,guest_509,hotel_21,207.76,2
3004,guest_565,hotel_278,237.15,4
3005,guest_1668,hotel_97,233.28000000000003,4
3006,guest_1876,hotel_385,196.07999999999998,2
3007,guest_2215,hotel_75,208.74,2
3008,guest_2026,hotel_174,64.08,4
3009,guest_2055,hotel_268,69.35,2
3010,guest_314,hotel_385,221.16,3
3011,guest_2184,hotel_11,214.7,4
3012,guest_1133,hotel_341,289.06,4
3013,guest_2237,hotel_149,244.64000000000001,3
3014,guest_3073,hotel_22,54.9,3
3015,guest_2158,hotel_278,251.1,2
3016,guest_623,hotel_205,179.34,3
3017,guest_3708,hotel_205,175.68,3
3018,guest_3075,hotel_11,194.35999999999999,4
3019,guest_2138,hotel_296,73.71000000000001,2
3020,guest_3038,hotel_261,188.1,4
3021,guest_128,hotel_21,197.16,2
3022,guest_1715,hotel_341,286.08,2
3023,guest_2590,hotel_335,159.79999999999998,1
3024,guest_884,hotel_288,126.89999999999999,4
3025,guest_93,hotel_160,61.88,1
3026,guest_2659,hotel_174,66.24000000000001,3
3027,guest_1656,hotel_310,196.88,2
3028,guest_2185,hotel_149,247.42000000000002,3
3029,guest_948,hotel_341,262.24,4
3030,guest_1146,hotel_261,179.74,4
3031,guest_3987,hotel_268,59.86000000000001,3
3032,guest_617,hotel_341,262.24,2
3033,guest_131,hotel_281,138.6,4
3034,guest_3825,hotel_359,151.59,4
3035,guest_1033,hotel_21,175.95999999999998,3
3036,guest_15,hotel_97,288.0,1
3037,guest_3055,hotel_259,188.34,2
3038,guest_2895,hotel_169,283.0,4
3039,guest_2402,hotel_262,64.6,3
3040,guest_400,hotel_288,112.05,2
3041,guest_3410,hotel_250,283.09999999999997,2
3042,guest_3929,hotel_42,109.47,2
3043,guest_1967,hotel_281,146.85,3
3044,guest_1899,hotel_359,149.96,2
3045,guest_2856,hotel_197,125.0,2
3046,guest_2902,hotel_314,257.60999999999996,4
3047,guest_1813,hotel_244,140.14,4
3048,guest_2931,hotel_134,67.62,1
3049,guest_2723,hotel_385,186.96,4
3050,guest_1626,hotel_339,69.56,3
3051,guest_3740,hotel_22,59.17,3
3052,guest_3298,hotel_344,85.26,3
3053,guest_2914,hotel_81,224.28,4
3054,guest_364,hotel_59,112.52,2
3055,guest_3454,hotel_307,258.0,4
3056,guest_117,hotel_288,114.75,2
3057,guest_915,hotel_21,186.56,2
3058,guest_1457,hotel_344,91.14,2
3059,guest_1482,hotel_288,117.45,2
3060,guest_930,hotel_385,200.64000000000001,4
3061,guest_3011,hotel_22,56.120000000000005,4
3062,guest_1659,hotel_21,178.07999999999998,4
3063,guest_733,hotel_59,104.4,3
3064,guest_1012,hotel_21,188.68,3
3065,guest_1654,hotel_385,189.23999999999998,2
3066,guest_298,hotel_344,83.3,2
3067,guest_2609,hotel_359,158.10999999999999,4
3068,guest_2736,hotel_250,277.14,3
3069,guest_3851,hotel_262,55.080000000000005,2
3070,guest_1571,hotel_22,54.9,3
3071,guest_903,hotel_262,61.2,4
3072,guest_1686,hotel_21,207.76,2
3073,guest_3310,hotel_122,163.66,2
3074,guest_1080,hotel_262,61.88,4
3075,guest_1031,hotel_385,221.16,4
3076,guest_2282,hotel_189,63.51,2
3077,guest_2193,hotel_296,75.53,3
3078,guest_107,hotel_344,87.22,2
3079,guest_3901,hotel_197,106.25,2
3080,guest_3464,hotel_174,72.0,2
3081,guest_695,hotel_313,159.21,2
3082,guest_653,hotel_339,59.940000000000005,3
3083,guest_1526,hotel_246,121.92,1
3084,guest_2701,hotel_75,181.04999999999998,3
3085,guest_2194,hotel_261,192.28,1
3086,guest_3698,hotel_59,109.03999999999999,3
3087,guest_1884,hotel_169,274.51,4
3088,guest_589,hotel_22,56.120000000000005,2
3089,guest_1761,hotel_341,298.0,2
3090,guest_624,hotel_250,241.38000000000002,3
3091,guest_1394,hotel_278,265.05,2
3092,guest_3419,hotel_164,286.0,3
3093,guest_2517,hotel_250,256.28,4
3094,guest_3349,hotel_344,94.08,3
3095,guest_10,hotel_262,68.0,1
3096,guest_3661,hotel_359,140.18,2
3097,guest_3091,hotel_4,147.57999999999998,3
3098,guest_421,hotel_296,82.81,2
3099,guest_1775,hotel_189,62.78,2
3100,guest_3773,hotel_4,155.43,2
3101,guest_2044,hotel_278,265.05,4
3102,guest_1104,hotel_379,234.07,2
3103,guest_1223,hotel_244,117.26,2
3104,guest_1317,hotel_205,166.53,2
3105,guest_3327,hotel_259,208.04999999999998,2
3106,guest_1267,hotel_341,244.36,3
3107,guest_1320,hotel_189,72.27,2
3108,guest_2843,hotel_334,75.53,4
3109,guest_1238,hotel_205,161.04,4
3110,guest_3217,hotel_339,71.03999999999999,2
3111,guest_2206,hotel_134,57.269999999999996,2
3112,guest_1255,hotel_353,177.3,4
3113,guest_2404,hotel_137,84.64,3
3114,guest_3442,hotel_311,245.41,4
3115,guest_787,hotel_359,141.81,4
3116,guest_297,hotel_310,190.46,2
3117,guest_1156,hotel_21,184.44,1
3118,guest_2533,hotel_122,138.60999999999999,4
3119,guest_976,hotel_281,151.8,4
3120,guest_219,hotel_250,271.18,4
3121,guest_1529,hotel_41,267.9,2
3122,guest_2355,hotel_75,193.83,3
3123,guest_3164,hotel_59,104.4,2
3124,guest_3918,hotel_42,110.7,2
3125,guest_2409,hotel_197,106.25,1
3126,guest_2036,hotel_87,239.4,4
3127,guest_3564,hotel_359,146.70000000000002,3
3128,guest_1994,hotel_21,207.76,2
3129,guest_2990,hotel_261,183.92,3
3130,guest_921,hotel_262,56.44,2
3131,guest_3963,hotel_134,62.79,2
3132,guest_926,hotel_148,203.94,1
3133,guest_3318,hotel_261,200.64,3
3134,guest_2021,hotel_42,99.63000000000001,2
3135,guest_1875,hotel_197,117.5,2
3136,guest_3100,hotel_21,186.56,2
3137,guest_632,hotel_7,64.17,2
3138,guest_1145,hotel_134,68.31,4
3139,guest_2601,hotel_359,146.70000000000002,2
3140,guest_2298,hotel_387,72.25,1
3141,guest_3571,hotel_122,153.64000000000001,3
3142,guest_1616,hotel_198,80.64,2
3143,guest_1858,hotel_268,68.61999999999999,2
3144,guest_3814,hotel_59,97.44,2
3145,guest_2046,hotel_250,292.04,2
3146,guest_1827,hotel_393,211.65,3
3147,guest_2438,hotel_268,62.05,4
3148,guest_2251,hotel_302,278.34999999999997,1
3149,guest_2041,hotel_148,193.64,4
3150,guest_2456,hotel_42,99.63000000000001,2
3151,guest_2500,hotel_21,197.16,3
3152,guest_1326,hotel_205,183.0,4
3153,guest_2142,hotel_49,41.0,4
3154,guest_1685,hotel_189,61.32,4
3155,guest_114,hotel_205,157.38,3
3156,guest_2342,hotel_160,67.32,3
3157,guest_52,hotel_42,121.77,3
3158,guest_74,hotel_246,121.92,3
3159,guest_151,hotel_21,199.28,3
3160,guest_196,hotel_394,282.27,2
3161,guest_2803,hotel_246,116.84,2
3162,guest_3988,hotel_379,255.10999999999999,3
3163,guest_2332,hotel_345,127.83999999999999,4
3164,guest_3985,hotel_262,65.96,4
3165,guest_986,hotel_205,173.85,4
3166,guest_814,hotel_286,169.74,1
3167,guest_1770,hotel_329,210.32,4
3168,guest_584,hotel_359,133.66,4
3169,guest_523,hotel_310,201.16,4
3170,guest_2270,hotel_97,262.08,3
3171,guest_1153,hotel_250,280.12,4
3172,guest_1972,hotel_281,161.7,2
3173,guest_3828,hotel_313,181.17,2
3174,guest_1180,hotel_125,113.49,2
3175,guest_3961,hotel_359,149.96,4
3176,guest_2713,hotel_261,209.0,2
3177,guest_2137,hotel_359,133.66,2
3178,guest_881,hotel_261,177.65,4
3179,guest_3408,hotel_334,83.0,2
3180,guest_2280,hotel_205,166.53,4
3181,guest_201,hotel_59,93.96000000000001,2
3182,guest_2630,hotel_249,54.15,4
3183,guest_2309,hotel_249,49.019999999999996,4
3184,guest_3001,hotel_119,203.67,2
3185,guest_3459,hotel_345,116.96,2
3186,guest_3970,hotel_228,162.67999999999998,1
3187,guest_1840,hotel_228,190.12,1
3188,guest_2131,hotel_169,254.70000000000002,1
3189,guest_2247,hotel_249,54.15,4
3190,guest_426,hotel_335,146.2,4
3191,guest_3830,hotel_215,111.72,2
3192,guest_1191,hotel_119,181.76999999999998,1
3193,guest_3053,hotel_281,143.55,2
3194,guest_377,hotel_302,246.12,4
3195,guest_3902,hotel_119,214.62,4
3196,guest_2074,hotel_42,108.24,2
3197,guest_2809,hotel_71,164.5,1
3198,guest_3397,hotel_393,224.1,2
3199,guest_3803,hotel_59,96.28,3
3200,guest_2712,hotel_7,59.339999999999996,4
3201,guest_512,hotel_246,111.76,2
3202,guest_1640,hotel_7,58.65,3
3203,guest_3136,hotel_205,168.36,2
3204,guest_3771,hotel_75,208.74,2
3205,guest_2572,hotel_198,77.28,3
3206,guest_2047,hotel_49,46.0,3
3207,guest_3810,hotel_393,236.54999999999998,2
3208,guest_759,hotel_205,162.87,4
3209,guest_2695,hotel_342,136.22,3
3210,guest_750,hotel_7,61.410000000000004,4
3211,guest_586,hotel_376,221.33999999999997,2
3212,guest_2719,hotel_75,189.57,2
3213,guest_23,hotel_59,114.84,2
3214,guest_1676,hotel_189,64.24,2
3215,guest_1095,hotel_249,56.43,1
3216,guest_1119,hotel_34,161.67999999999998,3
3217,guest_2826,hotel_281,165.0,3
3218,guest_2283,hotel_281,140.25,4
3219,guest_816,hotel_75,174.66000000000003,2
3220,guest_1368,hotel_197,118.75,1
3221,guest_682,hotel_71,145.25,2
3222,guest_3965,hotel_345,116.96,3
3223,guest_1040,hotel_313,172.01999999999998,2
3224,guest_3046,hotel_246,104.14000000000001,4
3225,guest_842,hotel_345,121.04,4
3226,guest_2860,hotel_65,201.14000000000001,4
3227,guest_1301,hotel_189,73.0,3
3228,guest_1948,hotel_75,208.74,4
3229,guest_178,hotel_59,95.12,2
3230,guest_3024,hotel_71,175.0,2
3231,guest_863,hotel_268,68.61999999999999,2
3232,guest_1221,hotel_246,107.95,3
3233,guest_2707,hotel_334,71.38,4
3234,guest_1804,hotel_345,111.52000000000001,3
3235,guest_1029,hotel_281,163.35,2
3236,guest_1727,hotel_71,148.75,2
3237,guest_2638,hotel_189,64.97,4
3238,guest_3496,hotel_345,133.28,4
3239,guest_2648,hotel_343,193.13,2
3240,guest_112,hotel_213,227.84,2
3241,guest_2688,hotel_310,173.34,2
3242,guest_2549,hotel_268,59.86000000000001,3
3243,guest_3632,hotel_298,249.04,4
3244,guest_2115,hotel_149,244.64000000000001,2
3245,guest_1560,hotel_379,252.48,2
3246,guest_3911,hotel_246,116.84,2
3247,guest_1500,hotel_310,188.32,2
3248,guest_929,hotel_31,168.29999999999998,2
3249,guest_3971,hotel_298,251.87,1
3250,guest_1024,hotel_169,271.68,3
3251,guest_3602,hotel_226,152.72,4
3252,guest_3659,hotel_372,188.79,2
3253,guest_288,hotel_160,57.12,2
3254,guest_142,hotel_75,200.22,3
3255,guest_3910,hotel_268,67.89,2
3256,guest_1099,hotel_250,259.26,2
3257,guest_1666,hotel_85,278.34999999999997,4
3258,guest_251,hotel_281,138.6,3
3259,guest_749,hotel_152,158.76,2
3260,guest_101,hotel_281,161.7,2
3261,guest_467,hotel_329,229.44,1
3262,guest_715,hotel_189,61.32,2
3263,guest_3328,hotel_215,115.71,4
3264,guest_800,hotel_281,143.55,3
3265,guest_1531,hotel_169,277.34,2
3266,guest_3008,hotel_97,273.59999999999997,2
3267,guest_1498,hotel_372,168.48999999999998,4
3268,guest_1655,hotel_226,151.06,3
3269,guest_803,hotel_317,110.49,3
3270,guest_2454,hotel_149,247.42000000000002,3
3271,guest_608,hotel_186,162.9,3
3272,guest_2542,hotel_298,257.53000000000003,2
3273,guest_2034,hotel_268,61.32,3
3274,guest_735,hotel_75,191.70000000000002,2
3275,guest_555,hotel_342,115.36999999999999,3
