,guest,hotel,discount,price,earning
2217,guest_721,hotel_332,0.1,278,250.20000000000002
2218,guest_803,hotel_193,0.13,179,155.73
2219,guest_1704,hotel_173,0.19,97,78.57000000000001
2220,guest_2600,hotel_131,0.06,252,236.88
2221,guest_2617,hotel_207,0.13,128,111.36
2222,guest_3695,hotel_365,0.15,54,45.9
2223,guest_2597,hotel_63,0.15,290,246.5
2224,guest_755,hotel_366,0.16,120,100.8
2225,guest_935,hotel_371,0.15,168,142.79999999999998
2226,guest_3226,hotel_299,0.16,170,142.79999999999998
2227,guest_2771,hotel_100,0.09,160,145.6
2228,guest_281,hotel_264,0.12,153,134.64000000000001
2229,guest_2533,hotel_56,0.17,202,167.66
2230,guest_3832,hotel_156,0.14,228,196.07999999999998
2231,guest_2025,hotel_244,0.16,143,120.11999999999999
2232,guest_2914,hotel_223,0.11,291,258.99
2233,guest_79,hotel_70,0.01,85,84.15
2234,guest_2592,hotel_380,0.05,290,275.5
2235,guest_40,hotel_69,0.04,230,220.79999999999998
2236,guest_1468,hotel_131,0.03,252,244.44
2237,guest_2995,hotel_335,0.13,170,147.9
2238,guest_3003,hotel_299,0.17,170,141.1
2239,guest_3553,hotel_163,0.15,116,98.6
2240,guest_2572,hotel_22,0.08,61,56.120000000000005
2241,guest_896,hotel_266,0.16,169,141.96
2242,guest_3425,hotel_29,0.03,145,140.65
2243,guest_468,hotel_183,0.0,154,154.0
2244,guest_2495,hotel_149,0.14,278,239.07999999999998
2245,guest_282,hotel_247,0.03,60,58.199999999999996
2246,guest_791,hotel_101,0.13,158,137.46
2247,guest_2097,hotel_41,0.12,282,248.16
2248,guest_3429,hotel_382,0.08,130,119.60000000000001
2249,guest_2086,hotel_336,0.16,235,197.4
2250,guest_2149,hotel_172,0.01,132,130.68
2251,guest_175,hotel_17,0.08,121,111.32000000000001
2252,guest_1719,hotel_308,0.08,269,247.48000000000002
2253,guest_104,hotel_69,0.12,230,202.4
2254,guest_319,hotel_230,0.09,299,272.09000000000003
2255,guest_1941,hotel_196,0.01,96,95.03999999999999
2256,guest_2237,hotel_82,0.12,259,227.92
2257,guest_3728,hotel_240,0.13,214,186.18
2258,guest_3486,hotel_364,0.17,176,146.07999999999998
2259,guest_1088,hotel_235,0.19,136,110.16000000000001
2260,guest_3311,hotel_100,0.07,160,148.79999999999998
2261,guest_1737,hotel_112,0.19,82,66.42
2262,guest_1834,hotel_140,0.05,204,193.79999999999998
2263,guest_3381,hotel_248,0.19,208,168.48000000000002
2264,guest_1268,hotel_223,0.08,291,267.72
2265,guest_3180,hotel_21,0.17,212,175.95999999999998
2266,guest_1706,hotel_229,0.11,246,218.94
2267,guest_644,hotel_98,0.05,201,190.95
2268,guest_3155,hotel_80,0.04,239,229.44
2269,guest_2925,hotel_60,0.15,242,205.7
2270,guest_2581,hotel_71,0.17,175,145.25
2271,guest_3418,hotel_373,0.02,261,255.78
2272,guest_3300,hotel_345,0.03,136,131.92
2273,guest_3781,hotel_128,0.07,171,159.03
2274,guest_2538,hotel_341,0.05,298,283.09999999999997
2275,guest_3722,hotel_148,0.04,206,197.76
2276,guest_1383,hotel_134,0.02,69,67.62
2277,guest_1415,hotel_277,0.12,281,247.28
2278,guest_1244,hotel_276,0.13,245,213.15
2279,guest_2844,hotel_348,0.08,167,153.64000000000001
2280,guest_3869,hotel_41,0.13,282,245.34
2281,guest_309,hotel_184,0.1,298,268.2
2282,guest_3875,hotel_230,0.05,299,284.05
2283,guest_1987,hotel_169,0.18,283,232.06000000000003
2284,guest_3414,hotel_102,0.19,73,59.13
2285,guest_322,hotel_280,0.15,78,66.3
2286,guest_1723,hotel_116,0.01,129,127.71
2287,guest_3910,hotel_155,0.07,65,60.449999999999996
2288,guest_1486,hotel_214,0.17,79,65.57
2289,guest_1636,hotel_352,0.01,276,273.24
2290,guest_2154,hotel_7,0.03,69,66.92999999999999
2291,guest_2174,hotel_319,0.02,278,272.44
2292,guest_3449,hotel_120,0.19,66,53.46
2293,guest_3621,hotel_279,0.13,73,63.51
2294,guest_983,hotel_202,0.05,288,273.59999999999997
2295,guest_1425,hotel_270,0.01,273,270.27
2296,guest_2175,hotel_133,0.15,189,160.65
2297,guest_584,hotel_26,0.18,55,45.1
2298,guest_3803,hotel_58,0.17,120,99.6
2299,guest_1085,hotel_99,0.01,187,185.13
2300,guest_2221,hotel_343,0.01,217,214.82999999999998
2301,guest_2874,hotel_388,0.05,286,271.7
2302,guest_3188,hotel_202,0.05,288,273.59999999999997
2303,guest_2320,hotel_320,0.04,56,53.76
2304,guest_622,hotel_365,0.04,54,51.839999999999996
2305,guest_3086,hotel_13,0.13,198,172.26
2306,guest_931,hotel_173,0.04,97,93.11999999999999
2307,guest_1469,hotel_48,0.19,263,213.03
2308,guest_2401,hotel_205,0.11,183,162.87
2309,guest_1295,hotel_329,0.1,239,215.1
2310,guest_1222,hotel_26,0.06,55,51.699999999999996
2311,guest_1185,hotel_115,0.15,244,207.4
2312,guest_1930,hotel_199,0.11,240,213.6
2313,guest_3122,hotel_289,0.1,295,265.5
2314,guest_1423,hotel_214,0.16,79,66.36
2315,guest_1331,hotel_350,0.14,56,48.16
2316,guest_3063,hotel_380,0.09,290,263.90000000000003
2317,guest_2507,hotel_53,0.17,56,46.48
2318,guest_1275,hotel_75,0.06,213,200.22
2319,guest_732,hotel_343,0.19,217,175.77
2320,guest_3345,hotel_237,0.02,249,244.01999999999998
2321,guest_1581,hotel_120,0.12,66,58.08
2322,guest_2775,hotel_102,0.07,73,67.89
2323,guest_2633,hotel_12,0.19,224,181.44
2324,guest_1508,hotel_39,0.09,274,249.34
2325,guest_2235,hotel_246,0.02,127,124.46
2326,guest_2745,hotel_398,0.07,102,94.86
2327,guest_3402,hotel_222,0.07,231,214.82999999999998
2328,guest_3589,hotel_278,0.0,279,279.0
2329,guest_2716,hotel_81,0.15,252,214.2
2330,guest_3229,hotel_235,0.07,136,126.47999999999999
2331,guest_3281,hotel_5,0.02,298,292.04
2332,guest_190,hotel_259,0.15,219,186.15
2333,guest_2059,hotel_379,0.02,263,257.74
2334,guest_2735,hotel_130,0.03,146,141.62
2335,guest_3882,hotel_197,0.06,125,117.5
2336,guest_3622,hotel_77,0.07,77,71.61
2337,guest_812,hotel_280,0.0,78,78.0
2338,guest_1966,hotel_233,0.03,278,269.65999999999997
2339,guest_3976,hotel_292,0.09,125,113.75
2340,guest_1112,hotel_243,0.02,123,120.53999999999999
2341,guest_2111,hotel_395,0.01,211,208.89
2342,guest_3980,hotel_22,0.19,61,49.410000000000004
2343,guest_49,hotel_240,0.18,214,175.48000000000002
2344,guest_2191,hotel_104,0.03,73,70.81
2345,guest_548,hotel_41,0.04,282,270.71999999999997
2346,guest_916,hotel_141,0.11,256,227.84
2347,guest_1618,hotel_101,0.14,158,135.88
2348,guest_2832,hotel_113,0.19,107,86.67
2349,guest_2204,hotel_119,0.04,219,210.23999999999998
2350,guest_1577,hotel_124,0.16,255,214.2
2351,guest_2011,hotel_398,0.17,102,84.66
2352,guest_604,hotel_291,0.07,107,99.50999999999999
2353,guest_569,hotel_26,0.08,55,50.6
2354,guest_2568,hotel_297,0.02,261,255.78
2355,guest_1983,hotel_346,0.05,175,166.25
2356,guest_2670,hotel_255,0.03,182,176.54
2357,guest_2052,hotel_284,0.12,231,203.28
2358,guest_2246,hotel_310,0.15,214,181.9
2359,guest_1221,hotel_334,0.15,83,70.55
2360,guest_3548,hotel_78,0.13,149,129.63
2361,guest_2019,hotel_276,0.18,245,200.9
2362,guest_2455,hotel_188,0.08,242,222.64000000000001
2363,guest_1660,hotel_117,0.07,282,262.26
2364,guest_3350,hotel_234,0.04,211,202.56
2365,guest_68,hotel_125,0.04,117,112.32
2366,guest_2765,hotel_189,0.02,73,71.53999999999999
2367,guest_2132,hotel_158,0.17,132,109.55999999999999
2368,guest_3636,hotel_274,0.03,166,161.01999999999998
2369,guest_3514,hotel_329,0.09,239,217.49
2370,guest_2999,hotel_47,0.07,54,50.22
2371,guest_1445,hotel_130,0.03,146,141.62
2372,guest_3706,hotel_183,0.13,154,133.98
2373,guest_2333,hotel_380,0.19,290,234.9
2374,guest_1314,hotel_178,0.19,258,208.98000000000002
2375,guest_2028,hotel_227,0.15,201,170.85
2376,guest_3651,hotel_378,0.09,194,176.54
2377,guest_692,hotel_220,0.13,159,138.33
2378,guest_3873,hotel_228,0.11,196,174.44
2379,guest_160,hotel_53,0.14,56,48.16
2380,guest_3413,hotel_362,0.12,205,180.4
2381,guest_126,hotel_17,0.1,121,108.9
2382,guest_740,hotel_55,0.13,241,209.67
2383,guest_326,hotel_3,0.11,141,125.49
2384,guest_1067,hotel_80,0.18,239,195.98000000000002
2385,guest_1470,hotel_94,0.14,112,96.32
2386,guest_3896,hotel_247,0.03,60,58.199999999999996
2387,guest_2341,hotel_75,0.05,213,202.35
2388,guest_2284,hotel_381,0.17,276,229.07999999999998
2389,guest_2087,hotel_80,0.15,239,203.15
2390,guest_148,hotel_295,0.15,76,64.6
2391,guest_2781,hotel_388,0.01,286,283.14
2392,guest_1767,hotel_177,0.04,79,75.84
2393,guest_699,hotel_165,0.0,102,102.0
2394,guest_2332,hotel_106,0.06,297,279.18
2395,guest_71,hotel_39,0.08,274,252.08
2396,guest_2358,hotel_331,0.05,236,224.2
2397,guest_1211,hotel_317,0.17,127,105.41
2398,guest_1289,hotel_351,0.14,126,108.36
2399,guest_2755,hotel_368,0.07,249,231.57
2400,guest_2579,hotel_244,0.13,143,124.41
2401,guest_3283,hotel_221,0.11,197,175.33
2402,guest_3663,hotel_47,0.13,54,46.98
2403,guest_2439,hotel_7,0.01,69,68.31
2404,guest_2054,hotel_42,0.16,123,103.32
2405,guest_1023,hotel_98,0.13,201,174.87
2406,guest_3782,hotel_277,0.06,281,264.14
2407,guest_1617,hotel_238,0.0,88,88.0
2408,guest_3435,hotel_373,0.02,261,255.78
2409,guest_2956,hotel_290,0.09,184,167.44
2410,guest_1523,hotel_189,0.14,73,62.78
2411,guest_2845,hotel_209,0.19,233,188.73000000000002
2412,guest_2679,hotel_380,0.02,290,284.2
2413,guest_1206,hotel_115,0.12,244,214.72
2414,guest_1506,hotel_230,0.06,299,281.06
2415,guest_2372,hotel_356,0.03,208,201.76
2416,guest_847,hotel_370,0.07,229,212.97
2417,guest_2560,hotel_247,0.06,60,56.4
2418,guest_1074,hotel_105,0.17,132,109.55999999999999
2419,guest_687,hotel_40,0.02,98,96.03999999999999
2420,guest_1300,hotel_91,0.05,192,182.39999999999998
2421,guest_2192,hotel_353,0.11,197,175.33
2422,guest_388,hotel_195,0.0,94,94.0
2423,guest_1774,hotel_299,0.16,170,142.79999999999998
2424,guest_1889,hotel_300,0.06,209,196.45999999999998
2425,guest_1242,hotel_285,0.17,208,172.64
2426,guest_3536,hotel_365,0.02,54,52.92
2427,guest_2130,hotel_71,0.07,175,162.75
2428,guest_1799,hotel_259,0.16,219,183.95999999999998
2429,guest_3780,hotel_269,0.16,127,106.67999999999999
2430,guest_1090,hotel_265,0.12,265,233.2
2431,guest_2431,hotel_239,0.1,275,247.5
2432,guest_2884,hotel_241,0.04,82,78.72
2433,guest_1650,hotel_102,0.05,73,69.35
2434,guest_2188,hotel_328,0.1,195,175.5
2435,guest_1058,hotel_385,0.19,228,184.68
2436,guest_737,hotel_249,0.01,57,56.43
2437,guest_3068,hotel_230,0.05,299,284.05
2438,guest_824,hotel_395,0.09,211,192.01000000000002
2439,guest_1542,hotel_282,0.16,241,202.44
2440,guest_2894,hotel_384,0.17,126,104.58
2441,guest_2362,hotel_245,0.14,290,249.4
2442,guest_3557,hotel_329,0.17,239,198.37
2443,guest_1059,hotel_153,0.05,90,85.5
2444,guest_3113,hotel_63,0.05,290,275.5
2445,guest_2006,hotel_337,0.19,75,60.75000000000001
2446,guest_311,hotel_336,0.01,235,232.65
2447,guest_840,hotel_79,0.13,75,65.25
2448,guest_2705,hotel_327,0.14,228,196.07999999999998
2449,guest_3560,hotel_2,0.02,92,90.16
2450,guest_3348,hotel_218,0.03,93,90.21
2451,guest_1771,hotel_86,0.06,116,109.03999999999999
2452,guest_2065,hotel_356,0.02,208,203.84
2453,guest_1450,hotel_303,0.04,160,153.6
2454,guest_3193,hotel_22,0.03,61,59.17
2455,guest_3958,hotel_56,0.12,202,177.76
2456,guest_2905,hotel_305,0.12,74,65.12
2457,guest_3897,hotel_12,0.01,224,221.76
2458,guest_3936,hotel_239,0.17,275,228.25
2459,guest_1002,hotel_21,0.03,212,205.64
2460,guest_2421,hotel_120,0.1,66,59.4
2461,guest_2622,hotel_88,0.09,75,68.25
2462,guest_2234,hotel_318,0.16,146,122.64
2463,guest_1219,hotel_273,0.09,66,60.06
2464,guest_431,hotel_280,0.13,78,67.86
2465,guest_361,hotel_13,0.17,198,164.34
2466,guest_952,hotel_254,0.09,231,210.21
2467,guest_502,hotel_350,0.02,56,54.879999999999995
2468,guest_3005,hotel_143,0.0,202,202.0
2469,guest_3530,hotel_392,0.09,210,191.1
2470,guest_3529,hotel_144,0.12,59,51.92
2471,guest_2746,hotel_96,0.05,208,197.6
2472,guest_3235,hotel_247,0.11,60,53.4
2473,guest_2427,hotel_268,0.12,73,64.24
2474,guest_386,hotel_209,0.18,233,191.06
2475,guest_2491,hotel_140,0.07,204,189.72
2476,guest_1161,hotel_109,0.06,67,62.98
2477,guest_2239,hotel_281,0.14,165,141.9
2478,guest_848,hotel_313,0.07,183,170.19
2479,guest_350,hotel_174,0.07,72,66.96
2480,guest_3163,hotel_176,0.13,297,258.39
2481,guest_2907,hotel_128,0.13,171,148.77
2482,guest_670,hotel_86,0.1,116,104.4
2483,guest_2198,hotel_232,0.16,209,175.56
2484,guest_1479,hotel_8,0.13,236,205.32
2485,guest_2843,hotel_389,0.09,98,89.18
2486,guest_680,hotel_45,0.0,95,95.0
2487,guest_2104,hotel_162,0.16,258,216.72
2488,guest_3392,hotel_94,0.07,112,104.16
2489,guest_1504,hotel_126,0.15,192,163.2
2490,guest_3957,hotel_259,0.08,219,201.48000000000002
2491,guest_1583,hotel_84,0.07,225,209.25
2492,guest_3368,hotel_123,0.03,209,202.73
2493,guest_2141,hotel_262,0.04,68,65.28
2494,guest_837,hotel_310,0.0,214,214.0
2495,guest_2449,hotel_378,0.13,194,168.78
2496,guest_641,hotel_146,0.03,226,219.22
2497,guest_1277,hotel_353,0.03,197,191.09
2498,guest_2172,hotel_150,0.08,81,74.52000000000001
2499,guest_3964,hotel_381,0.01,276,273.24
2500,guest_3161,hotel_167,0.06,55,51.699999999999996
2501,guest_3090,hotel_95,0.12,293,257.84
2502,guest_2877,hotel_144,0.08,59,54.28
2503,guest_137,hotel_169,0.17,283,234.89
2504,guest_76,hotel_165,0.06,102,95.88
2505,guest_3279,hotel_26,0.12,55,48.4
2506,guest_255,hotel_70,0.13,85,73.95
2507,guest_1639,hotel_400,0.15,145,123.25
2508,guest_573,hotel_308,0.06,269,252.85999999999999
2509,guest_3830,hotel_76,0.16,134,112.56
2510,guest_877,hotel_373,0.1,261,234.9
2511,guest_1449,hotel_107,0.1,281,252.9
2512,guest_1585,hotel_261,0.08,209,192.28
2513,guest_2819,hotel_91,0.07,192,178.56
2514,guest_2084,hotel_325,0.01,212,209.88
2515,guest_2709,hotel_92,0.0,59,59.0
2516,guest_60,hotel_355,0.03,246,238.62
2517,guest_3537,hotel_131,0.13,252,219.24
2518,guest_333,hotel_346,0.17,175,145.25
2519,guest_1154,hotel_280,0.15,78,66.3
2520,guest_3124,hotel_305,0.14,74,63.64
2521,guest_2450,hotel_75,0.19,213,172.53
2522,guest_448,hotel_394,0.13,291,253.17
2523,guest_1806,hotel_337,0.12,75,66.0
2524,guest_3384,hotel_156,0.13,228,198.35999999999999
2525,guest_3844,hotel_133,0.03,189,183.32999999999998
2526,guest_3175,hotel_345,0.11,136,121.04
2527,guest_1948,hotel_96,0.02,208,203.84
2528,guest_138,hotel_20,0.17,183,151.89
2529,guest_2152,hotel_52,0.15,156,132.6
2530,guest_2624,hotel_109,0.06,67,62.98
2531,guest_3187,hotel_59,0.16,116,97.44
2532,guest_628,hotel_246,0.0,127,127.0
2533,guest_3640,hotel_265,0.16,265,222.6
2534,guest_745,hotel_285,0.15,208,176.79999999999998
2535,guest_279,hotel_186,0.14,181,155.66
2536,guest_201,hotel_260,0.19,197,159.57000000000002
2537,guest_707,hotel_341,0.18,298,244.36
2538,guest_1232,hotel_190,0.01,50,49.5
2539,guest_359,hotel_306,0.03,203,196.91
2540,guest_2606,hotel_180,0.06,224,210.56
2541,guest_348,hotel_383,0.0,178,178.0
2542,guest_411,hotel_20,0.01,183,181.17
2543,guest_1066,hotel_345,0.16,136,114.24
2544,guest_2982,hotel_314,0.06,277,260.38
2545,guest_2733,hotel_273,0.03,66,64.02
2546,guest_2958,hotel_98,0.0,201,201.0
2547,guest_3504,hotel_34,0.03,172,166.84
2548,guest_1009,hotel_242,0.1,57,51.300000000000004
2549,guest_2813,hotel_115,0.13,244,212.28
2550,guest_999,hotel_49,0.15,50,42.5
2551,guest_3889,hotel_380,0.11,290,258.1
2552,guest_1463,hotel_374,0.13,176,153.12
2553,guest_2523,hotel_226,0.02,166,162.68
2554,guest_3883,hotel_360,0.0,75,75.0
2555,guest_1579,hotel_392,0.14,210,180.6
2556,guest_3176,hotel_164,0.08,286,263.12
2557,guest_2309,hotel_256,0.14,98,84.28
2558,guest_3510,hotel_224,0.09,76,69.16
2559,guest_3010,hotel_241,0.07,82,76.25999999999999
2560,guest_1910,hotel_223,0.12,291,256.08
2561,guest_1538,hotel_313,0.15,183,155.54999999999998
2562,guest_1303,hotel_247,0.0,60,60.0
2563,guest_416,hotel_121,0.01,56,55.44
2564,guest_19,hotel_153,0.07,90,83.69999999999999
2565,guest_2825,hotel_308,0.16,269,225.95999999999998
2566,guest_3014,hotel_25,0.15,213,181.04999999999998
2567,guest_8,hotel_242,0.04,57,54.72
2568,guest_2067,hotel_59,0.18,116,95.12
2569,guest_497,hotel_82,0.07,259,240.86999999999998
2570,guest_3507,hotel_222,0.02,231,226.38
2571,guest_703,hotel_252,0.19,64,51.84
2572,guest_1126,hotel_251,0.1,109,98.10000000000001
2573,guest_2665,hotel_300,0.03,209,202.73
2574,guest_2954,hotel_23,0.02,54,52.92
2575,guest_1763,hotel_383,0.05,178,169.1
2576,guest_1233,hotel_310,0.07,214,199.01999999999998
2577,guest_727,hotel_200,0.05,186,176.7
2578,guest_3145,hotel_200,0.06,186,174.84
2579,guest_2212,hotel_23,0.03,54,52.379999999999995
2580,guest_291,hotel_10,0.0,222,222.0
2581,guest_682,hotel_353,0.17,197,163.51
2582,guest_1137,hotel_235,0.01,136,134.64
2583,guest_997,hotel_305,0.07,74,68.82
2584,guest_2866,hotel_49,0.13,50,43.5
2585,guest_385,hotel_54,0.19,238,192.78
2586,guest_2651,hotel_246,0.14,127,109.22
2587,guest_213,hotel_326,0.0,232,232.0
2588,guest_1142,hotel_293,0.13,251,218.37
2589,guest_3385,hotel_86,0.15,116,98.6
2590,guest_3049,hotel_362,0.05,205,194.75
2591,guest_1424,hotel_181,0.09,108,98.28
2592,guest_334,hotel_288,0.16,135,113.39999999999999
2593,guest_3880,hotel_160,0.1,68,61.2
2594,guest_330,hotel_370,0.16,229,192.35999999999999
2595,guest_3491,hotel_354,0.05,52,49.4
2596,guest_1778,hotel_111,0.16,253,212.51999999999998
2597,guest_439,hotel_215,0.04,133,127.67999999999999
2598,guest_344,hotel_144,0.19,59,47.790000000000006
2599,guest_1044,hotel_323,0.18,140,114.80000000000001
2600,guest_1447,hotel_229,0.15,246,209.1
2601,guest_1091,hotel_92,0.09,59,53.690000000000005
2602,guest_3512,hotel_347,0.08,216,198.72
2603,guest_2076,hotel_69,0.13,230,200.1
2604,guest_1895,hotel_134,0.13,69,60.03
2605,guest_915,hotel_130,0.12,146,128.48
2606,guest_3489,hotel_314,0.15,277,235.45
2607,guest_124,hotel_304,0.12,140,123.2
2608,guest_2953,hotel_4,0.18,157,128.74
2609,guest_885,hotel_321,0.06,54,50.76
2610,guest_3605,hotel_357,0.0,176,176.0
2611,guest_3866,hotel_213,0.04,256,245.76
2612,guest_3227,hotel_314,0.02,277,271.46
2613,guest_2258,hotel_397,0.13,68,59.16
2614,guest_524,hotel_236,0.12,145,127.6
2615,guest_1306,hotel_361,0.18,219,179.58
2616,guest_3786,hotel_26,0.16,55,46.199999999999996
2617,guest_3406,hotel_236,0.02,145,142.1
2618,guest_1122,hotel_147,0.16,251,210.84
2619,guest_2308,hotel_91,0.02,192,188.16
2620,guest_486,hotel_309,0.01,122,120.78
2621,guest_594,hotel_303,0.12,160,140.8
2622,guest_458,hotel_181,0.09,108,98.28
2623,guest_1223,hotel_233,0.18,278,227.96
2624,guest_880,hotel_103,0.12,241,212.08
2625,guest_70,hotel_288,0.05,135,128.25
2626,guest_1361,hotel_84,0.15,225,191.25
2627,guest_2408,hotel_100,0.07,160,148.79999999999998
2628,guest_1495,hotel_332,0.01,278,275.21999999999997
2629,guest_1743,hotel_79,0.02,75,73.5
2630,guest_3215,hotel_54,0.1,238,214.20000000000002
2631,guest_440,hotel_373,0.15,261,221.85
2632,guest_2804,hotel_242,0.1,57,51.300000000000004
2633,guest_3672,hotel_4,0.19,157,127.17
2634,guest_1837,hotel_316,0.11,187,166.43
2635,guest_1456,hotel_23,0.02,54,52.92
2636,guest_3526,hotel_149,0.15,278,236.29999999999998
2637,guest_3060,hotel_299,0.06,170,159.79999999999998
2638,guest_129,hotel_287,0.1,160,144.0
2639,guest_3129,hotel_389,0.03,98,95.06
2640,guest_3417,hotel_313,0.19,183,148.23000000000002
2641,guest_2264,hotel_366,0.07,120,111.6
2642,guest_2731,hotel_75,0.01,213,210.87
2643,guest_1816,hotel_192,0.01,95,94.05
2644,guest_1006,hotel_137,0.08,92,84.64
2645,guest_3721,hotel_253,0.04,273,262.08
2646,guest_2587,hotel_165,0.18,102,83.64
2647,guest_1172,hotel_352,0.0,276,276.0
2648,guest_2937,hotel_113,0.14,107,92.02
2649,guest_933,hotel_138,0.0,212,212.0
2650,guest_3599,hotel_129,0.06,85,79.89999999999999
2651,guest_756,hotel_400,0.15,145,123.25
2652,guest_23,hotel_294,0.01,140,138.6
2653,guest_2196,hotel_52,0.12,156,137.28
2654,guest_152,hotel_352,0.0,276,276.0
2655,guest_3349,hotel_2,0.04,92,88.32
2656,guest_1359,hotel_119,0.12,219,192.72
2657,guest_1294,hotel_298,0.1,283,254.70000000000002
2658,guest_3354,hotel_194,0.04,115,110.39999999999999
2659,guest_2159,hotel_284,0.19,231,187.11
2660,guest_2540,hotel_305,0.1,74,66.60000000000001
2661,guest_423,hotel_361,0.03,219,212.43
2662,guest_3007,hotel_75,0.12,213,187.44
2663,guest_127,hotel_289,0.19,295,238.95000000000002
2664,guest_868,hotel_313,0.0,183,183.0
2665,guest_2669,hotel_262,0.0,68,68.0
2666,guest_3198,hotel_152,0.12,162,142.56
2667,guest_3991,hotel_252,0.04,64,61.44
2668,guest_1792,hotel_112,0.11,82,72.98
2669,guest_1547,hotel_158,0.01,132,130.68
2670,guest_1281,hotel_317,0.17,127,105.41
2671,guest_3534,hotel_236,0.08,145,133.4
2672,guest_2217,hotel_6,0.18,58,47.56
2673,guest_2569,hotel_175,0.04,120,115.19999999999999
2674,guest_1756,hotel_218,0.17,93,77.19
2675,guest_519,hotel_48,0.11,263,234.07
2676,guest_2487,hotel_226,0.18,166,136.12
2677,guest_3468,hotel_274,0.04,166,159.35999999999999
2678,guest_3460,hotel_265,0.03,265,257.05
2679,guest_2131,hotel_69,0.1,230,207.0
2680,guest_2994,hotel_23,0.1,54,48.6
2681,guest_3434,hotel_114,0.01,178,176.22
2682,guest_1586,hotel_316,0.16,187,157.07999999999998
2683,guest_3319,hotel_250,0.0,298,298.0
2684,guest_2321,hotel_172,0.0,132,132.0
2685,guest_1827,hotel_132,0.15,192,163.2
2686,guest_902,hotel_196,0.19,96,77.76
2687,guest_2441,hotel_385,0.0,228,228.0
2688,guest_2222,hotel_313,0.14,183,157.38
2689,guest_2715,hotel_384,0.03,126,122.22
2690,guest_466,hotel_2,0.01,92,91.08
2691,guest_2649,hotel_217,0.17,292,242.35999999999999
2692,guest_2252,hotel_320,0.04,56,53.76
2693,guest_193,hotel_210,0.13,175,152.25
2694,guest_2933,hotel_257,0.0,225,225.0
2695,guest_1005,hotel_8,0.07,236,219.48
2696,guest_2335,hotel_76,0.15,134,113.89999999999999
2697,guest_2594,hotel_169,0.15,283,240.54999999999998
2698,guest_2630,hotel_109,0.05,67,63.65
2699,guest_1688,hotel_301,0.02,52,50.96
2700,guest_2525,hotel_39,0.13,274,238.38
2701,guest_1896,hotel_83,0.14,208,178.88
2702,guest_830,hotel_104,0.07,73,67.89
2703,guest_460,hotel_57,0.17,134,111.22
2704,guest_1611,hotel_268,0.03,73,70.81
2705,guest_2979,hotel_133,0.06,189,177.66
2706,guest_1370,hotel_283,0.02,71,69.58
2707,guest_1564,hotel_111,0.03,253,245.41
2708,guest_859,hotel_360,0.04,75,72.0
2709,guest_809,hotel_194,0.11,115,102.35000000000001
2710,guest_134,hotel_165,0.09,102,92.82000000000001
2711,guest_3339,hotel_306,0.19,203,164.43
2712,guest_2099,hotel_69,0.02,230,225.4
2713,guest_574,hotel_234,0.04,211,202.56
2714,guest_1652,hotel_44,0.14,243,208.98
2715,guest_362,hotel_77,0.08,77,70.84
2716,guest_1532,hotel_200,0.15,186,158.1
2717,guest_1184,hotel_183,0.12,154,135.52
2718,guest_3103,hotel_376,0.02,238,233.24
2719,guest_339,hotel_182,0.03,176,170.72
2720,guest_1419,hotel_197,0.12,125,110.0
2721,guest_3559,hotel_311,0.09,253,230.23000000000002
2722,guest_1433,hotel_69,0.15,230,195.5
2723,guest_363,hotel_390,0.07,165,153.45
2724,guest_2621,hotel_35,0.1,135,121.5
2725,guest_1440,hotel_114,0.19,178,144.18
2726,guest_3684,hotel_13,0.1,198,178.20000000000002
2727,guest_1978,hotel_305,0.06,74,69.56
2728,guest_3570,hotel_333,0.19,170,137.70000000000002
2729,guest_3609,hotel_197,0.08,125,115.0
2730,guest_1363,hotel_326,0.09,232,211.12
2731,guest_1681,hotel_283,0.09,71,64.61
2732,guest_2322,hotel_268,0.05,73,69.35
2733,guest_3439,hotel_127,0.17,279,231.57
2734,guest_2043,hotel_69,0.01,230,227.7
2735,guest_1176,hotel_372,0.15,203,172.54999999999998
2736,guest_3641,hotel_19,0.13,113,98.31
2737,guest_705,hotel_342,0.11,139,123.71000000000001
2738,guest_1220,hotel_254,0.19,231,187.11
2739,guest_2286,hotel_121,0.14,56,48.16
2740,guest_3983,hotel_157,0.05,65,61.75
2741,guest_2342,hotel_227,0.01,201,198.99
2742,guest_3275,hotel_372,0.0,203,203.0
2743,guest_1327,hotel_217,0.11,292,259.88
2744,guest_910,hotel_388,0.19,286,231.66000000000003
2745,guest_3062,hotel_168,0.01,298,295.02
2746,guest_2405,hotel_214,0.02,79,77.42
2747,guest_3921,hotel_282,0.14,241,207.26
2748,guest_3448,hotel_271,0.19,172,139.32000000000002
2749,guest_1337,hotel_139,0.03,289,280.33
2750,guest_1395,hotel_137,0.02,92,90.16
2751,guest_1443,hotel_314,0.08,277,254.84
2752,guest_2009,hotel_35,0.18,135,110.7
2753,guest_1241,hotel_49,0.1,50,45.0
2754,guest_2426,hotel_11,0.13,226,196.62
2755,guest_3955,hotel_106,0.15,297,252.45
2756,guest_2185,hotel_200,0.11,186,165.54
2757,guest_3205,hotel_243,0.18,123,100.86000000000001
2758,guest_1371,hotel_314,0.07,277,257.60999999999996
2759,guest_3323,hotel_111,0.16,253,212.51999999999998
2760,guest_1515,hotel_315,0.07,221,205.52999999999997
