,guest,hotel,net_earning,guest_satisfaction
2632,guest_2044,hotel_284,219.45,2
2633,guest_397,hotel_60,232.32,3
2634,guest_908,hotel_196,86.4,2
2635,guest_3642,hotel_117,262.26,3
2636,guest_1264,hotel_240,207.57999999999998,4
2637,guest_627,hotel_147,213.35,3
2638,guest_2410,hotel_196,90.24,4
2639,guest_3323,hotel_29,121.8,2
2640,guest_2086,hotel_60,203.28,5
2641,guest_3248,hotel_394,244.44,4
2642,guest_1367,hotel_193,164.68,2
2643,guest_3566,hotel_165,98.94,3
2644,guest_1553,hotel_315,187.85,2
2645,guest_1545,hotel_259,199.29000000000002,1
2646,guest_3771,hotel_200,182.28,5
2647,guest_3509,hotel_182,142.56,5
2648,guest_2604,hotel_196,94.08,3
2649,guest_766,hotel_284,194.04,2
2650,guest_2832,hotel_223,235.71,4
2651,guest_1738,hotel_117,276.36,2
2652,guest_418,hotel_200,184.14,3
2653,guest_1033,hotel_256,81.33999999999999,4
2654,guest_1671,hotel_284,200.97,2
2655,guest_1730,hotel_182,160.16,5
2656,guest_1754,hotel_29,145.0,5
2657,guest_1823,hotel_117,253.8,3
2658,guest_1748,hotel_147,228.41,3
2659,guest_3807,hotel_60,239.57999999999998,3
2660,guest_1241,hotel_49,45.0,3
2661,guest_1815,hotel_132,168.96,1
2662,guest_2302,hotel_332,233.51999999999998,5
2663,guest_830,hotel_259,203.67,4
2664,guest_1409,hotel_323,126.0,4
2665,guest_1083,hotel_315,203.32000000000002,2
2666,guest_1697,hotel_115,224.48000000000002,5
2667,guest_3817,hotel_60,215.38,5
2668,guest_2825,hotel_332,233.51999999999998,2
2669,guest_1512,hotel_200,174.84,2
2670,guest_303,hotel_192,82.65,4
2671,guest_3904,hotel_193,179.0,3
2672,guest_3349,hotel_93,273.59999999999997,5
2673,guest_1477,hotel_384,123.48,2
2674,guest_1599,hotel_115,214.72,2
2675,guest_1728,hotel_391,196.0,2
2676,guest_1962,hotel_333,170.0,1
2677,guest_3290,hotel_144,52.51,4
2678,guest_2832,hotel_223,235.71,4
2679,guest_2001,hotel_29,121.8,3
2680,guest_3870,hotel_226,134.46,2
2681,guest_3724,hotel_240,188.32,5
2682,guest_2229,hotel_362,194.75,5
2683,guest_2753,hotel_29,137.75,4
2684,guest_223,hotel_16,82.82000000000001,2
2685,guest_1553,hotel_315,187.85,2
2686,guest_3282,hotel_144,47.790000000000006,5
2687,guest_3410,hotel_227,190.95,5
2688,guest_3979,hotel_275,130.38000000000002,3
2689,guest_727,hotel_29,137.75,2
2690,guest_3105,hotel_72,204.93,5
2691,guest_3353,hotel_259,208.04999999999998,5
2692,guest_1846,hotel_225,231.44,3
2693,guest_2206,hotel_147,208.32999999999998,3
2694,guest_3787,hotel_8,228.92,5
2695,guest_1734,hotel_115,204.95999999999998,2
2696,guest_1809,hotel_182,167.2,5
2697,guest_3128,hotel_94,95.2,3
2698,guest_2078,hotel_193,173.63,5
2699,guest_3982,hotel_194,112.7,5
2700,guest_3915,hotel_117,236.88,4
2701,guest_824,hotel_332,252.98000000000002,2
2702,guest_3878,hotel_69,211.60000000000002,2
2703,guest_2984,hotel_192,82.65,2
2704,guest_2185,hotel_200,165.54,4
2705,guest_475,hotel_332,236.29999999999998,5
2706,guest_899,hotel_259,205.85999999999999,3
2707,guest_3081,hotel_372,170.51999999999998,1
2708,guest_1088,hotel_117,228.42000000000002,5
2709,guest_3886,hotel_284,212.52,3
2710,guest_2265,hotel_226,154.38,1
2711,guest_2598,hotel_29,120.35,5
2712,guest_3017,hotel_372,178.64000000000001,3
2713,guest_2145,hotel_144,53.1,5
2714,guest_679,hotel_147,238.45,3
2715,guest_1859,hotel_257,189.0,5
2716,guest_1557,hotel_292,108.75,2
2717,guest_105,hotel_3,115.62,2
2718,guest_2055,hotel_226,157.7,3
2719,guest_976,hotel_381,253.92000000000002,2
2720,guest_2892,hotel_338,117.04,3
2721,guest_2549,hotel_144,48.38,3
2722,guest_844,hotel_147,238.45,3
2723,guest_379,hotel_29,130.5,5
2724,guest_3346,hotel_259,203.67,4
2725,guest_278,hotel_194,111.55,3
2726,guest_2017,hotel_29,136.29999999999998,5
2727,guest_1052,hotel_115,212.28,2
2728,guest_3016,hotel_292,122.5,5
2729,guest_115,hotel_29,120.35,5
2730,guest_3487,hotel_147,210.84,4
2731,guest_2307,hotel_117,248.16,4
2732,guest_1991,hotel_292,112.5,5
2733,guest_1236,hotel_279,62.78,5
2734,guest_646,hotel_183,140.14000000000001,3
2735,guest_477,hotel_317,125.73,1
2736,guest_978,hotel_256,91.14,2
2737,guest_2282,hotel_147,218.37,5
2738,guest_3217,hotel_320,53.76,5
2739,guest_176,hotel_292,112.5,4
2740,guest_256,hotel_133,168.21,3
2741,guest_303,hotel_192,82.65,4
2742,guest_3866,hotel_69,220.79999999999998,5
2743,guest_718,hotel_330,68.06,3
2744,guest_3888,hotel_257,207.0,2
2745,guest_2201,hotel_147,240.95999999999998,2
2746,guest_333,hotel_193,148.57,5
2747,guest_2455,hotel_144,54.28,3
2748,guest_3928,hotel_69,223.1,3
2749,guest_3675,hotel_193,173.63,4
2750,guest_1263,hotel_144,59.0,5
2751,guest_2131,hotel_289,265.5,5
2752,guest_3220,hotel_69,188.60000000000002,3
2753,guest_2275,hotel_69,197.79999999999998,2
2754,guest_1175,hotel_69,230.0,3
2755,guest_1952,hotel_256,94.08,4
2756,guest_3522,hotel_257,191.25,5
2757,guest_2238,hotel_8,210.04,5
2758,guest_1846,hotel_225,231.44,3
2759,guest_471,hotel_115,224.48000000000002,3
2760,guest_3569,hotel_171,146.96,5
2761,guest_398,hotel_94,90.72,5
2762,guest_2405,hotel_332,272.44,5
2763,guest_1539,hotel_93,230.85000000000002,4
2764,guest_2708,hotel_16,98.98,3
2765,guest_1669,hotel_194,100.05,2
2766,guest_2143,hotel_194,106.94999999999999,5
2767,guest_3054,hotel_182,154.88,3
2768,guest_1404,hotel_182,144.32000000000002,3
2769,guest_211,hotel_259,219.0,4
2770,guest_819,hotel_165,97.92,5
2771,guest_2784,hotel_193,168.26,3
2772,guest_2510,hotel_338,133.0,5
2773,guest_320,hotel_136,150.66,4
2774,guest_439,hotel_140,195.84,3
2775,guest_2086,hotel_193,150.35999999999999,1
2776,guest_2014,hotel_368,206.67,5
2777,guest_3961,hotel_140,187.68,5
2778,guest_719,hotel_193,177.21,5
2779,guest_1039,hotel_320,55.44,3
2780,guest_3931,hotel_16,90.9,1
2781,guest_2639,hotel_144,53.690000000000005,4
2782,guest_392,hotel_332,269.65999999999997,2
2783,guest_1037,hotel_165,88.74,5
2784,guest_3400,hotel_65,207.92000000000002,1
2785,guest_1849,hotel_101,127.98,2
2786,guest_2932,hotel_332,252.98000000000002,3
2787,guest_1869,hotel_140,195.84,5
2788,guest_2616,hotel_267,221.85,5
2789,guest_2926,hotel_144,58.41,5
2790,guest_950,hotel_140,204.0,3
2791,guest_435,hotel_20,179.34,5
2792,guest_1502,hotel_194,100.05,4
2793,guest_1822,hotel_394,261.90000000000003,4
2794,guest_852,hotel_276,230.29999999999998,5
2795,guest_1533,hotel_194,115.0,4
2796,guest_2623,hotel_290,165.6,5
2797,guest_1988,hotel_323,131.6,1
2798,guest_2686,hotel_320,47.6,5
2799,guest_3860,hotel_194,98.89999999999999,4
2800,guest_839,hotel_194,102.35000000000001,3
2801,guest_1196,hotel_193,179.0,2
2802,guest_725,hotel_115,212.28,5
2803,guest_696,hotel_217,254.04,5
2804,guest_3070,hotel_194,112.7,2
2805,guest_594,hotel_182,154.88,5
2806,guest_2614,hotel_257,211.5,5
2807,guest_1224,hotel_240,199.01999999999998,3
2808,guest_2304,hotel_183,146.29999999999998,3
2809,guest_3399,hotel_117,256.62,3
2810,guest_328,hotel_193,175.42,2
2811,guest_2893,hotel_368,216.63,5
2812,guest_2500,hotel_117,262.26,5
2813,guest_2733,hotel_194,111.55,5
2814,guest_583,hotel_76,120.60000000000001,5
2815,guest_3205,hotel_381,226.32000000000002,3
2816,guest_1682,hotel_2,81.88,5
2817,guest_483,hotel_182,168.95999999999998,5
2818,guest_2665,hotel_117,273.54,3
2819,guest_3711,hotel_225,223.54999999999998,3
2820,guest_1859,hotel_257,189.0,5
2821,guest_85,hotel_115,214.72,5
2822,guest_2334,hotel_259,181.76999999999998,5
2823,guest_3897,hotel_115,241.56,3
2824,guest_2067,hotel_227,164.82000000000002,3
2825,guest_1673,hotel_256,94.08,4
2826,guest_1051,hotel_391,194.0,5
2827,guest_3485,hotel_276,198.45000000000002,5
2828,guest_1313,hotel_391,176.0,4
2829,guest_3733,hotel_323,138.6,5
2830,guest_1828,hotel_144,48.38,2
2831,guest_2928,hotel_256,87.22,4
2832,guest_1821,hotel_200,178.56,2
2833,guest_1419,hotel_320,49.28,5
2834,guest_197,hotel_171,146.96,3
2835,guest_2837,hotel_115,226.92,5
2836,guest_3778,hotel_97,244.79999999999998,5
2837,guest_3440,hotel_182,149.6,5
2838,guest_1178,hotel_262,59.16,5
2839,guest_2569,hotel_115,234.23999999999998,4
2840,guest_3276,hotel_115,204.95999999999998,4
2841,guest_896,hotel_222,194.04,5
2842,guest_2724,hotel_182,154.88,3
2843,guest_3232,hotel_259,177.39000000000001,3
2844,guest_495,hotel_229,211.56,2
2845,guest_577,hotel_276,242.55,3
2846,guest_1244,hotel_381,240.12,3
2847,guest_3962,hotel_229,231.23999999999998,3
2848,guest_1708,hotel_193,168.26,5
2849,guest_795,hotel_321,43.74,5
2850,guest_228,hotel_48,252.48,3
2851,guest_664,hotel_200,174.84,5
2852,guest_2925,hotel_144,50.15,5
2853,guest_363,hotel_326,215.76,5
2854,guest_2041,hotel_2,86.47999999999999,5
2855,guest_2091,hotel_320,51.52,4
2856,guest_3721,hotel_134,66.24,4
2857,guest_3879,hotel_94,94.08,4
2858,guest_1787,hotel_200,186.0,5
2859,guest_2126,hotel_17,100.42999999999999,4
2860,guest_866,hotel_101,134.29999999999998,4
2861,guest_3891,hotel_25,191.70000000000002,4
2862,guest_2925,hotel_144,50.15,5
2863,guest_2534,hotel_315,214.37,4
2864,guest_208,hotel_290,178.48,4
2865,guest_3579,hotel_25,172.53,2
2866,guest_2104,hotel_322,192.35999999999999,3
2867,guest_3038,hotel_227,180.9,4
2868,guest_2251,hotel_110,133.0,2
2869,guest_252,hotel_134,69.0,2
2870,guest_1633,hotel_25,208.74,2
2871,guest_388,hotel_17,121.0,2
2872,guest_1611,hotel_117,273.54,4
2873,guest_640,hotel_363,180.09,1
2874,guest_414,hotel_134,66.92999999999999,2
2875,guest_2099,hotel_229,241.07999999999998,3
2876,guest_2650,hotel_271,170.28,1
2877,guest_73,hotel_212,192.7,4
2878,guest_1669,hotel_115,212.28,1
2879,guest_1199,hotel_276,208.25,4
2880,guest_3232,hotel_227,162.81,1
2881,guest_1423,hotel_93,239.39999999999998,5
2882,guest_115,hotel_199,199.2,5
2883,guest_1691,hotel_94,97.44,2
2884,guest_3603,hotel_277,255.71,1
2885,guest_548,hotel_200,178.56,3
2886,guest_1182,hotel_276,242.55,2
2887,guest_2766,hotel_227,184.92000000000002,2
2888,guest_679,hotel_3,133.95,2
2889,guest_3235,hotel_25,189.57,5
2890,guest_636,hotel_315,205.52999999999997,1
2891,guest_1043,hotel_323,126.0,2
2892,guest_849,hotel_115,200.08,5
2893,guest_1454,hotel_94,107.52,4
2894,guest_219,hotel_227,182.91,3
2895,guest_2039,hotel_25,208.74,2
2896,guest_3081,hotel_372,170.51999999999998,1
2897,guest_2728,hotel_133,179.54999999999998,4
2898,guest_1876,hotel_165,87.72,5
2899,guest_852,hotel_276,230.29999999999998,5
2900,guest_1503,hotel_94,92.96,3
2901,guest_2848,hotel_394,291.0,5
2902,guest_3322,hotel_251,90.47,4
2903,guest_2616,hotel_267,221.85,5
2904,guest_976,hotel_381,253.92000000000002,2
2905,guest_1026,hotel_381,229.07999999999998,5
2906,guest_62,hotel_199,225.6,5
2907,guest_2121,hotel_256,91.14,2
2908,guest_3336,hotel_330,73.87,2
2909,guest_2414,hotel_320,49.28,4
2910,guest_1847,hotel_251,104.64,5
2911,guest_2195,hotel_362,200.9,5
2912,guest_2425,hotel_183,154.0,4
2913,guest_3448,hotel_115,197.64000000000001,2
2914,guest_192,hotel_94,96.32,2
2915,guest_3559,hotel_22,55.510000000000005,5
2916,guest_1841,hotel_67,181.24,5
2917,guest_1064,hotel_183,141.68,5
2918,guest_266,hotel_159,171.38000000000002,2
2919,guest_681,hotel_200,172.98,3
2920,guest_2023,hotel_159,202.73,5
2921,guest_3941,hotel_279,63.51,5
2922,guest_1196,hotel_25,213.0,5
2923,guest_1503,hotel_94,92.96,3
2924,guest_2230,hotel_3,139.59,5
2925,guest_3934,hotel_229,206.64,5
2926,guest_1172,hotel_394,291.0,5
2927,guest_316,hotel_315,205.52999999999997,3
2928,guest_2144,hotel_276,213.15,4
2929,guest_3190,hotel_330,70.55,3
2930,guest_3482,hotel_25,204.48,5
2931,guest_3962,hotel_229,231.23999999999998,3
2932,guest_1257,hotel_17,112.52999999999999,5
2933,guest_3268,hotel_159,181.83,2
2934,guest_1227,hotel_240,190.46,4
2935,guest_2794,hotel_66,189.0,1
2936,guest_3870,hotel_315,179.01000000000002,4
2937,guest_764,hotel_223,244.44,4
2938,guest_1255,hotel_12,201.6,3
2939,guest_1398,hotel_165,95.88,3
2940,guest_1241,hotel_49,45.0,3
2941,guest_1913,hotel_372,188.79,3
2942,guest_2116,hotel_223,235.71,4
2943,guest_1889,hotel_276,230.29999999999998,5
2944,guest_3168,hotel_381,267.71999999999997,3
2945,guest_2313,hotel_276,200.9,5
2946,guest_2975,hotel_274,152.72,1
2947,guest_1221,hotel_3,119.85,3
2948,guest_3353,hotel_67,187.14999999999998,3
2949,guest_3109,hotel_381,237.35999999999999,3
2950,guest_2988,hotel_4,144.44,5
2951,guest_1056,hotel_17,105.27,5
2952,guest_281,hotel_178,227.04,5
2953,guest_737,hotel_93,282.15,3
2954,guest_2068,hotel_317,106.67999999999999,4
2955,guest_460,hotel_165,84.66,3
2956,guest_3502,hotel_159,183.92,3
2957,guest_3986,hotel_223,238.62,2
2958,guest_2870,hotel_228,178.36,1
2959,guest_2285,hotel_159,200.64,1
2960,guest_3917,hotel_45,83.6,1
2961,guest_2460,hotel_316,187.0,3
2962,guest_2727,hotel_165,93.84,2
2963,guest_3649,hotel_323,123.2,2
2964,guest_452,hotel_94,108.64,2
2965,guest_2735,hotel_229,238.62,3
2966,guest_2474,hotel_323,117.6,2
2967,guest_3791,hotel_94,100.8,5
2968,guest_3391,hotel_251,102.46,3
2969,guest_992,hotel_381,234.6,5
2970,guest_3983,hotel_362,194.75,4
2971,guest_2225,hotel_199,240.0,2
2972,guest_514,hotel_227,190.95,5
2973,guest_616,hotel_338,109.06,5
2974,guest_1795,hotel_183,154.0,4
2975,guest_1354,hotel_294,130.2,3
2976,guest_3655,hotel_338,131.67,4
2977,guest_566,hotel_165,89.76,3
2978,guest_3088,hotel_223,276.45,1
2979,guest_1586,hotel_223,244.44,3
2980,guest_1993,hotel_183,152.46,5
2981,guest_203,hotel_229,221.4,3
2982,guest_3164,hotel_244,128.70000000000002,1
2983,guest_1165,hotel_94,94.08,1
2984,guest_153,hotel_362,174.25,5
2985,guest_514,hotel_227,190.95,5
2986,guest_3476,hotel_165,102.0,2
2987,guest_202,hotel_251,92.64999999999999,5
2988,guest_2661,hotel_183,141.68,3
2989,guest_322,hotel_308,228.65,4
2990,guest_3801,hotel_165,91.8,3
2991,guest_3461,hotel_276,222.95000000000002,4
2992,guest_288,hotel_25,178.92,5
2993,guest_3690,hotel_240,181.9,4
2994,guest_2997,hotel_159,190.19,5
2995,guest_1864,hotel_25,187.44,4
2996,guest_761,hotel_17,105.27,5
2997,guest_716,hotel_229,206.64,3
2998,guest_2723,hotel_338,109.06,4
2999,guest_1415,hotel_25,187.44,2
3000,guest_3749,hotel_67,169.42,3
3001,guest_3825,hotel_227,186.92999999999998,3
3002,guest_716,hotel_229,206.64,3
3003,guest_2785,hotel_338,125.02,2
3004,guest_3154,hotel_165,94.86,4
3005,guest_3210,hotel_340,233.28,5
3006,guest_1397,hotel_276,205.79999999999998,5
3007,guest_3853,hotel_338,110.39,4
3008,guest_249,hotel_362,166.05,3
3009,guest_298,hotel_183,130.9,5
3010,guest_3540,hotel_25,187.44,5
3011,guest_359,hotel_199,232.79999999999998,2
3012,guest_2531,hotel_276,230.29999999999998,2
3013,guest_2220,hotel_25,191.70000000000002,5
3014,guest_1437,hotel_183,127.82,5
3015,guest_109,hotel_338,115.71,3
3016,guest_1534,hotel_17,99.22000000000001,2
3017,guest_3435,hotel_183,150.92,3
3018,guest_3257,hotel_136,157.14,5
3019,guest_1066,hotel_25,178.92,3
3020,guest_7,hotel_97,267.84,3
3021,guest_2082,hotel_178,216.72,2
3022,guest_1077,hotel_159,206.91,2
3023,guest_2788,hotel_296,90.09,5
3024,guest_3420,hotel_381,245.64000000000001,1
3025,guest_3651,hotel_136,147.42000000000002,2
3026,guest_969,hotel_136,132.84,3
3027,guest_3953,hotel_177,64.78,4
3028,guest_2579,hotel_67,171.39,2
3029,guest_3786,hotel_276,205.79999999999998,4
3030,guest_560,hotel_381,276.0,4
3031,guest_3355,hotel_183,130.9,2
3032,guest_1345,hotel_170,88.35,1
3033,guest_640,hotel_363,180.09,1
3034,guest_3414,hotel_378,157.14000000000001,1
3035,guest_1534,hotel_17,99.22000000000001,2
3036,guest_3927,hotel_67,169.42,2
3037,guest_783,hotel_338,127.67999999999999,4
3038,guest_2137,hotel_275,130.38000000000002,5
3039,guest_1996,hotel_260,175.33,5
3040,guest_2906,hotel_8,217.12,4
3041,guest_953,hotel_306,182.70000000000002,5
3042,guest_1660,hotel_229,228.77999999999997,2
3043,guest_2675,hotel_165,102.0,3
3044,guest_3921,hotel_15,48.16,5
3045,guest_647,hotel_251,92.64999999999999,4
3046,guest_2025,hotel_165,85.67999999999999,5
3047,guest_1123,hotel_223,276.45,4
3048,guest_1310,hotel_338,129.01,5
3049,guest_855,hotel_286,182.16,4
3050,guest_3835,hotel_183,133.98,3
3051,guest_3366,hotel_315,194.48,3
3052,guest_41,hotel_91,170.88,1
3053,guest_237,hotel_321,50.76,3
3054,guest_3450,hotel_199,201.6,4
3055,guest_2710,hotel_16,101.0,3
3056,guest_2853,hotel_48,228.81,1
3057,guest_275,hotel_248,201.76,1
3058,guest_2392,hotel_3,118.44,5
3059,guest_531,hotel_286,198.72,4
3060,guest_3964,hotel_223,288.09,4
3061,guest_857,hotel_286,200.79,1
3062,guest_375,hotel_397,59.16,1
3063,guest_1518,hotel_189,60.589999999999996,5
3064,guest_3774,hotel_25,176.79,4
3065,guest_2831,hotel_177,78.21,1
3066,guest_3394,hotel_316,181.39,3
3067,guest_2268,hotel_183,133.98,4
3068,guest_2949,hotel_316,158.95,4
3069,guest_3972,hotel_3,136.77,3
3070,guest_1716,hotel_101,139.04,4
3071,guest_3294,hotel_315,194.48,2
3072,guest_3548,hotel_139,251.43,4
3073,guest_2470,hotel_372,186.76000000000002,4
3074,guest_3541,hotel_316,181.39,3
3075,guest_3330,hotel_229,246.0,1
3076,guest_3895,hotel_340,238.14,2
3077,guest_2202,hotel_316,155.20999999999998,4
3078,guest_2587,hotel_3,115.62,4
3079,guest_798,hotel_199,208.8,5
3080,guest_709,hotel_42,116.85,5
3081,guest_950,hotel_276,245.0,2
3082,guest_2727,hotel_315,203.32000000000002,5
3083,guest_2734,hotel_222,187.11,5
3084,guest_2057,hotel_223,285.18,2
3085,guest_2072,hotel_2,90.16,5
3086,guest_959,hotel_276,215.6,2
3087,guest_3839,hotel_16,93.92999999999999,4
3088,guest_836,hotel_2,74.52000000000001,4
3089,guest_1068,hotel_15,51.52,2
3090,guest_343,hotel_143,195.94,3
3091,guest_2189,hotel_316,183.26,3
3092,guest_2273,hotel_192,91.2,5
3093,guest_491,hotel_199,223.2,3
3094,guest_2320,hotel_183,147.84,5
3095,guest_3544,hotel_25,195.96,5
3096,guest_3585,hotel_77,75.46,1
3097,guest_1711,hotel_211,102.0,4
3098,guest_762,hotel_251,104.64,4
3099,guest_829,hotel_110,127.4,4
3100,guest_2583,hotel_251,88.29,2
3101,guest_26,hotel_229,243.54,3
3102,guest_1164,hotel_323,113.4,4
3103,guest_3267,hotel_183,138.6,1
3104,guest_2005,hotel_65,214.7,2
3105,guest_2020,hotel_3,141.0,2
3106,guest_1610,hotel_106,243.54000000000002,2
3107,guest_2910,hotel_17,106.48,3
3108,guest_2214,hotel_394,285.18,5
3109,guest_3168,hotel_15,54.32,2
3110,guest_162,hotel_3,126.9,2
3111,guest_1838,hotel_110,126.0,3
3112,guest_410,hotel_17,108.9,5
3113,guest_2144,hotel_276,213.15,4
3114,guest_2833,hotel_17,110.11,2
3115,guest_717,hotel_223,270.63,3
3116,guest_2640,hotel_15,50.4,3
3117,guest_2440,hotel_3,125.49,4
3118,guest_1164,hotel_323,113.4,4
3119,guest_2844,hotel_316,172.04000000000002,3
3120,guest_3799,hotel_315,209.95,2
3121,guest_1648,hotel_67,187.14999999999998,5
3122,guest_1631,hotel_110,127.4,5
3123,guest_349,hotel_110,119.0,2
3124,guest_2253,hotel_330,79.67999999999999,2
3125,guest_2976,hotel_110,131.6,3
3126,guest_1919,hotel_20,162.87,4
3127,guest_911,hotel_362,202.95,4
3128,guest_1444,hotel_17,107.69,1
3129,guest_680,hotel_251,109.0,3
3130,guest_1933,hotel_178,237.36,5
3131,guest_104,hotel_15,49.28,5
3132,guest_2684,hotel_315,179.01000000000002,3
3133,guest_1693,hotel_136,134.45999999999998,3
3134,guest_2086,hotel_315,185.64,2
3135,guest_3847,hotel_16,92.92,4
3136,guest_505,hotel_48,226.18,2
3137,guest_3879,hotel_67,165.48,4
3138,guest_2010,hotel_142,142.1,5
3139,guest_3593,hotel_71,147.0,1
3140,guest_2107,hotel_222,198.66,3
3141,guest_500,hotel_315,190.06,4
3142,guest_3021,hotel_316,170.17000000000002,3
3143,guest_2356,hotel_66,204.75,2
3144,guest_3336,hotel_330,73.87,2
3145,guest_532,hotel_38,116.1,4
3146,guest_2042,hotel_223,244.44,5
3147,guest_3775,hotel_308,255.54999999999998,3
3148,guest_131,hotel_110,117.6,5
3149,guest_3462,hotel_323,138.6,2
3150,guest_747,hotel_372,180.67000000000002,5
3151,guest_3237,hotel_316,155.20999999999998,5
3152,guest_3721,hotel_106,285.12,3
3153,guest_1064,hotel_183,141.68,5
3154,guest_2046,hotel_206,183.26,5
3155,guest_1770,hotel_329,210.32,4
3156,guest_3457,hotel_178,227.04,5
3157,guest_3275,hotel_2,92.0,5
3158,guest_3989,hotel_368,231.57,5
3159,guest_2112,hotel_258,198.54999999999998,3
3160,guest_237,hotel_321,50.76,3
3161,guest_1326,hotel_251,109.0,3
3162,guest_3757,hotel_97,239.04,5
3163,guest_1425,hotel_110,138.6,3
3164,guest_2505,hotel_212,186.55,4
3165,guest_882,hotel_286,171.81,5
3166,guest_959,hotel_362,180.4,3
3167,guest_1233,hotel_37,179.48999999999998,5
3168,guest_3881,hotel_97,279.36,3
3169,guest_2104,hotel_322,192.35999999999999,3
3170,guest_3079,hotel_296,77.35,3
3171,guest_3076,hotel_8,207.68,5
3172,guest_691,hotel_317,104.14000000000001,1
3173,guest_3368,hotel_16,97.97,5
3174,guest_1249,hotel_362,202.95,3
3175,guest_2070,hotel_222,196.35,4
3176,guest_972,hotel_251,94.83,4
3177,guest_211,hotel_362,205.0,4
3178,guest_1172,hotel_394,291.0,5
3179,guest_3044,hotel_5,298.0,3
3180,guest_302,hotel_93,233.70000000000002,1
3181,guest_1077,hotel_67,195.03,2
3182,guest_490,hotel_296,79.17,2
3183,guest_3035,hotel_23,49.68,5
3184,guest_611,hotel_362,202.95,3
3185,guest_2929,hotel_317,110.49,5
3186,guest_3387,hotel_17,104.06,5
3187,guest_1989,hotel_394,241.53,2
3188,guest_1482,hotel_17,105.27,2
3189,guest_2261,hotel_222,231.0,3
3190,guest_2517,hotel_65,194.35999999999999,5
3191,guest_624,hotel_67,159.57000000000002,5
3192,guest_2278,hotel_315,179.01000000000002,3
3193,guest_306,hotel_368,241.53,4
3194,guest_1486,hotel_192,78.85,3
3195,guest_1932,hotel_316,168.3,2
3196,guest_2917,hotel_223,291.0,2
3197,guest_3617,hotel_17,117.36999999999999,5
3198,guest_168,hotel_317,120.64999999999999,4
3199,guest_3744,hotel_104,59.13,4
3200,guest_742,hotel_5,268.2,1
3201,guest_2792,hotel_110,138.6,2
3202,guest_2626,hotel_65,216.95999999999998,5
3203,guest_3570,hotel_110,113.4,3
3204,guest_1060,hotel_189,59.13,4
3205,guest_95,hotel_110,140.0,5
3206,guest_1362,hotel_275,128.79000000000002,4
3207,guest_1806,hotel_43,240.24,4
3208,guest_1443,hotel_97,264.96000000000004,5
3209,guest_418,hotel_251,107.91,4
3210,guest_3360,hotel_296,73.71000000000001,3
3211,guest_4000,hotel_275,147.86999999999998,1
3212,guest_3990,hotel_183,135.52,4
3213,guest_231,hotel_296,85.53999999999999,3
3214,guest_1457,hotel_192,88.35,5
3215,guest_1252,hotel_251,99.19,4
3216,guest_176,hotel_260,177.3,2
3217,guest_1209,hotel_286,204.93,5
3218,guest_947,hotel_104,69.35,4
3219,guest_1893,hotel_223,291.0,1
3220,guest_3549,hotel_93,230.85000000000002,2
3221,guest_576,hotel_223,285.18,5
3222,guest_3767,hotel_316,166.43,3
3223,guest_16,hotel_110,127.4,5
3224,guest_1915,hotel_323,124.60000000000001,2
3225,guest_3791,hotel_37,173.70000000000002,2
3226,guest_3543,hotel_277,252.9,5
3227,guest_1246,hotel_239,275.0,5
3228,guest_2804,hotel_323,126.0,3
3229,guest_224,hotel_318,127.02,1
3230,guest_694,hotel_222,231.0,3
3231,guest_2894,hotel_106,246.51,5
3232,guest_3897,hotel_223,288.09,3
3233,guest_1035,hotel_178,234.78,5
3234,guest_1689,hotel_296,74.62,4
3235,guest_1561,hotel_296,88.27,5
3236,guest_2584,hotel_189,66.43,4
3237,guest_1508,hotel_308,244.79000000000002,5
3238,guest_2277,hotel_355,233.7,5
3239,guest_3601,hotel_342,123.71000000000001,3
3240,guest_151,hotel_322,215.26,5
3241,guest_961,hotel_296,84.63,5
3242,guest_44,hotel_14,175.5,5
3243,guest_272,hotel_93,262.2,4
3244,guest_1553,hotel_296,77.35,4
3245,guest_2914,hotel_81,224.28,1
3246,guest_2432,hotel_37,175.63,3
3247,guest_3129,hotel_323,135.79999999999998,2
3248,guest_771,hotel_105,129.35999999999999,3
3249,guest_2395,hotel_18,232.47000000000003,4
3250,guest_253,hotel_323,134.4,5
3251,guest_1796,hotel_222,231.0,4
3252,guest_150,hotel_67,181.24,4
3253,guest_1967,hotel_260,175.33,5
3254,guest_2469,hotel_206,179.51999999999998,5
3255,guest_1217,hotel_4,130.31,5
3256,guest_1899,hotel_67,181.24,2
3257,guest_2302,hotel_139,242.76,5
3258,guest_3591,hotel_394,288.09,1
3259,guest_3967,hotel_37,165.98,3
3260,guest_1300,hotel_67,187.14999999999998,3
3261,guest_548,hotel_323,134.4,3
3262,guest_1544,hotel_271,139.32000000000002,5
3263,guest_3414,hotel_378,157.14000000000001,1
3264,guest_2223,hotel_139,265.88,3
3265,guest_2639,hotel_286,188.37,4
3266,guest_1630,hotel_271,172.0,5
3267,guest_1813,hotel_67,193.06,5
3268,guest_1944,hotel_355,233.7,5
3269,guest_2150,hotel_286,184.23,3
3270,guest_1789,hotel_97,285.12,1
3271,guest_2785,hotel_323,131.6,4
3272,guest_1841,hotel_67,181.24,5
3273,guest_640,hotel_363,180.09,1
3274,guest_3012,hotel_222,200.97,4
3275,guest_2095,hotel_16,89.89,3
3276,guest_3097,hotel_72,253.0,5
